
,"LISTA DE PRECIOS DELTRON"

,"Generada el :"2024-02-01 06:58:16
,"Almacen(es) :,'AREQUIPA'"
,"Almacen(es) :"
,"TIPO DE CAMBIO :3.820"
,"__________________________________"


"_______________","_______________","__________________________________","__________"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","MS ESD OFFICE","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"ms esd office","msesd26917194","licenciamiento virtual (esd) microsoft office pro2021 win all lng pk[@@@]compra de pa",>20,370.72, ,"","Y","microsoft oem"
"ms esd office","msesd79g05341","licenciamiento virtual (esd) microsoft office home and student 2021[@@@]compra de pag",>20,82.71, ,"","Y","microsoft oem"
"ms esd office","msesdt5d03487","licenciamiento virtual (esd) microsoft office home and business 2021[@@@]compra de pa",>20,195.73, ,"","Y","microsoft oem"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","MS ESD OFFICE 365","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"ms esd office 365","msesd6gq-00088","licenciamiento virtual (esd) microsoft 365 family[@@@]licencia de suscripcion de un a",>20,53.27, ,"","X","microsoft oem"
"ms esd office 365","msesdklq-00219","licenciamiento virtual (esd) microsoft 365 business standard[@@@]licencia de suscripc",>20,125.69, ,"","X","microsoft oem"
"ms esd office 365","msesdqq2-00008","licenciamiento virtual (esd) microsoft 365 personal[@@@]licencia de suscripcion de un",>20,40.04, ,"","X","microsoft oem"
"ms esd office 365","msesdspp-00005","licenciamiento virtual (esd) microsoft 365 apps for business[@@@]licencia de un año p",>20,82.23, ,"","X","microsoft oem"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","MS ESD WINDOWS BUSINESS","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"ms esd windows business","msesdfqc10572","sistema operativo microsoft windows pro 11, 64-bits all languages pk lic online dwnld",>20,183.20, ,"","W","microsoft oem"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","MS ESD WINDOWS CONSUMER","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"ms esd windows consumer","msesdkw900664","sistema operativo microsoft windows home 11, 64-bits all languages pk lic online dwnl",>20,122.21, ,"","W","microsoft oem"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","MS WINDOWS BUSINESS","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"ms windows business","msfqc10553","sistema operativo microsoft windows 11 pro 64-bitspanish latam oem dvd[@@@]",5,140.60, ,"","W","microsoft oem"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","MS WINDOWS CONSUMER","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"ms windows consumer","mstkw900657","sistema operativo microsoft windows home 11, 64 bits, español, 1pk, dsp oem dvd.[@@@]",6,109.75, ,"","W","microsoft oem"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","MS WINDOWS SERVER","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"ms windows server","msr1806458","microsoft windows server cal 2022 spanish 1pk dspoei 1 clt user cal (r18-06458)[@@@]e",1,42.75, ,"","W","microsoft oem"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","MULTIM, JOYSTICK/GAMEPAD","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"multim, joystick/gamepad","mmmsft1v800016","mando inalambrico microsoft xbox / tecnologia bluetooth / color carbon (plomo).[@@@]d",15,47.75, ,"","D","microsoft fpp"
"multim, joystick/gamepad","mmmsftqas00013","mando inalambrico microsoft xbox / tecnologia bluetooth / color blanco.[@@@]disfruta ",5,48.24, ,"","D","microsoft fpp"
"multim, joystick/gamepad","mmmsftqau00079","mando inalambrico microsoft xbox / tecnologia bluetooth / color azul.[@@@]disfruta de",12,46.73, ,"","D","microsoft fpp"
"multim, joystick/gamepad","mmmsftqau00080","mando inalambrico microsoft xbox / tecnologia bluetooth / color voltaje.[@@@]disfruta",12,46.73, ,"","D","microsoft fpp"
"multim, joystick/gamepad","mmmsftqau00081","mando inalambrico microsoft xbox / tecnologia bluetooth / color rojo.[@@@]disfruta de",12,47.24, ,"","D","microsoft fpp"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","MULTIM, MIC/HEADPH","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"multim, mic/headph","accte8072n","audífonos teros te-8072n, bluetooth, tws, negro[@@@]",>20,11.06, ,"","D","teros"
"multim, mic/headph","accte8072w","audífonos teros te-8072w, bluetooth, tws, blanco[@@@]",>20,11.06, ,"","D","teros"
"multim, mic/headph","accte8074gr","audífonos teros te-8074gr, bluetooth, tws, rosa/dorado[@@@]",>20,9.95, ,"","D","teros"
"multim, mic/headph","accte8074n","audífonos teros te-8074n, bluetooth, tws, negro[@@@]",>20,9.95, ,"","D","teros"
"multim, mic/headph","accte8075n","audífonos teros te-8075n, bluetooth, tws, negro[@@@]",>20,9.95, ,"","D","teros"
"multim, mic/headph","accte8075w","audífonos teros te-8075w, bluetooth, tws, blanco[@@@]",>20,9.95, ,"","D","teros"
"multim, mic/headph","accxio34240","audífonos in-ear inalámbricos xiaomi redmi buds 3, color blanco/con microfono incorpo",3,25.73, ,"","D","xiaomi"
"multim, mic/headph","acsmic100bbegww","auriculares samsung tipo-c, con microfono incorporado, color negro.[@@@]obtén la expe",7,14.07, ,"","W","samsung"
"multim, mic/headph","mmachte8078r","audÍfono de conducciÓn de aire, rojo y gris[@@@]",>20,13.97, ,"","D","teros"
"multim, mic/headph","mmbchte8077n","audÍfonos de conducciÓn Ósea, negro[@@@]",>20,13.97, ,"","D","teros"
"multim, mic/headph","mmhwte8033n","audÍfono inalÁmbrico anc teros (headset), negro[@@@]",>20,18.59, ,"","D","teros"
"multim, mic/headph","mmhwte8033wp","audÍfono inalÁmbrico anc teros (headset), blanco[@@@]",>20,18.59, ,"","D","teros"
"multim, mic/headph","mmhwte8036n","audÍfono teros (headset), negro[@@@]",>20,7.44, ,"","D","teros"
"multim, mic/headph","mmmclogstheh111","auriculares logitech h111, estéreo, micrófono, conector 3.5mm, gris.[@@@]cable de 1..",1,6.89, ,"","D","logitech"
"multim, mic/headph","mmtwshte80710n","audífonos teros te-80710n, bluetooth, tws, negro[@@@]",>20,11.96, ,"","D","teros"
"multim, mic/headph","mmxibhr5244gl","redmi buds 3 pro (auriculares inalambricos), color grafito negro[@@@]",4,45.23, ,"","W","xiaomi"
"multim, mic/headph","mmxibhr6711gl","redmi buds essential (auriculares inalambricos), color azul[@@@]",2,19.10, ,"","W","xiaomi"
"multim, mic/headph","mmxibhr7217gl","redmi buds 4 lite (auriculares inalambricos), color blanco.[@@@]",4,23.12, ,"","W","xiaomi"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","MULTIM, MIC/HEADPH GAMING","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"multim, mic/headph gaming","mmhste8170n","auriculares gaming teros te-8170n estéreo 7.1, micrófono, conector usb, negro, luces ",>20,16.58, ,"","D","teros"
"multim, mic/headph gaming","mmhste8171n","auriculares gaming teros te-8171n estéreo, micrófono, luces rgb[@@@]",>20,11.06, ,"","D","teros"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","MULTIM, PARLANTES OTROS","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"multim, parlantes otros","mmspte6032n","parlante teros te-6032n, bluetooth, 5w, 400mah, negro[@@@]",>20,5.53, ,"","D","teros"
"multim, parlantes otros","mmspte6033n","parlante y audífono 2 en 1 teros, te-6033n, bluetooth, 5w, 1200mah, negro[@@@]",>20,15.08, ,"","D","teros"
"multim, parlantes otros","mmspte6042n","parlante teros, te-6042n, bluetooth, 20w (2x10w),3000mah, negro[@@@]",>20,18.59, ,"","D","teros"
"multim, parlantes otros","mmspte6043n","parlante teros, te-6043n, bluetooth, 5w, 1200mah,negro[@@@]",>20,9.05, ,"","D","teros"
"multim, parlantes otros","mmspte6044n","parlante teros, te-6044n, bluetooth, 5w, 1500mah,negro[@@@]",>20,15.58, ,"","D","teros"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","MULTIM, VIDEO CONFERENCIA","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"multim, video conferencia","mmte9070","cámara web teros te-9070, hasta 1080p 2mp, micrófono incorporado, usb 2.0.[@@@]trabaj",>20,12.66, ,"","D","teros"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","MULTIMEDIA, ACCESORIOS","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"multimedia, accesorios","accxio34167","mi door and window smart sensor (sensor inteligente)[@@@]",3,8.04, ,"","D","xiaomi"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","NOTEBOOK AMD RYZEN 3","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"notebook amd ryzen 3","nblen82vg0047lm","notebook lenovo ideapad1 15amn7 15.6 fhd tn amd ryzen 3 7320u 2.4/4.1ghz, 8gb lpddr5",10,356.78, ,"","D","lenovo - idea"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","NOTEBOOK AMD RYZEN 5","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"notebook amd ryzen 5","nblen82vg00hblm","notebook lenovo ideapad 1 15amn7 15.6 fhd tn amdryzen 5 7520u 2.8/4.3ghz 8gb lpddr5-",16,356.78, ,"","D","lenovo - idea"
"notebook amd ryzen 5","nblen82yu00x6lm","notebook lenovo v15 g4 amn 15.6 fhd tn, amd ryzen 5 7520u 2 2.8 /4.3ghz, 8gb lpddr5-",10,358.79, ,"","W","lenovo"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","NOTEBOOK AMD RYZEN 7","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"notebook amd ryzen 7","nbasum325uakg16","notebook asus um325ua-kg167 13.3 fhd oled, amd ryzen 7 5700u 1.8/4.3ghz 16gb lpddr4x",1,903.50, ,"","D","asus - consumo"
"notebook amd ryzen 7","nblen20vg007rlm","notebook lenovo thinkbook 15 g2 are 15.6 fhd tn,amd ryzen 7 4800u 1.8 / 4.2ghz, 8gb ",4,722.60, ,"","W","lenovo - thinkpad"
"notebook amd ryzen 7","nblen82ln00anlm","notebook lenovo ideapad 5 15alc05 15.6 fhd tn amd ryzen 7 5700u 1.8/4.3ghz 16gb ddr4",6,698.48, ,"","D","lenovo - idea"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","NOTEBOOK CORE i3","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"notebook core i3","nblen82rk00wclm","notebook lenovo ideapad 3 15iau7 3 15.6 fhd tn core i3-1215u 1.2/4.4ghz 8gb ddr4-320",4,306.53, ,"","D","lenovo - idea"
"notebook core i3","nblen82tt00cvlm","notebook lenovo v15 g3 iap 15.6 fhd tn, core i3-1215u 1.2 / 4.4ghz, 8gb ddr4-3200mhz",>20,290.45, ,"","W","lenovo"
"notebook core i3","nblen82tt00ealm","notebook lenovo v15 g3 iap 15.6 fhd tn, core i3-1215u 1.2 / 4.4ghz, 8gb ddr4-3200mhz",11,311.45, ,"","W","lenovo"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","NOTEBOOK CORE i5","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"notebook core i5","nbadvps5077bk2","notebook advance ps5077 , 15.6 fhd, core i5-8259u 2.3 ghz, ram 8 gb , ssd 256 gb .[@",>20,280.40, ,"","D","advance computer corp"
"notebook core i5","nbadvps5086bk","notebook advance ps5086 , 15.6 fhd, core i5-8259u 2.3 ghz, ram 8 gb so-dimm, ssd 256",6,279.39, ,"","Y","advance computer corp"
"notebook core i5","nbasx1605zmb2","notebook asus x1605za-mb292 16.0 wuxga led ips, core i5-12500h hasta 4.5ghz, 16gb dd",>20,495.47, ,"","D","asus - consumo"
"notebook core i5","nbhp7p9a6la-l","notebook hp 240 g9, 14 led hd sva, core i5-1235u1.30 / 4.40ghz, 8gb ddr4-3200mhz[@@@",8,310.55, ,"","W","hp comercial"
"notebook core i5","nbhp7z7h8ltabm","notebook hp probook 450 15.6 lcd led fhd uwva, core i5-1335u 1.30/4.60ghz, 16gb ddr4",5,785.91, ,"","W","hp comercial"
"notebook core i5","nbhp802n7la","notebook hp 15-fd0005la 15.6 fhd, core i5-1335u hasta 4.6ghz, 8gb ddr4-3200mhz (2 x ",20,491.45, ,"","D","hp consumo"
"notebook core i5","nblen21dj00gllm","notebook lenovo thinkbook 15 g4 iap 15.6 fhd tn,core i5-1235u 0.9/4.4ghz 16gb ddr4-3", ,797.97, ,"","W","lenovo - thinkpad"
"notebook core i5","nblen21dj00gmlm","notebook lenovo thinkbook 15 g4 iap, 15.6 fhd tncore i5-1235u 1.3/4.4ghz, 16gb ddr4-",5,883.40, ,"","W","lenovo - thinkpad"
"notebook core i5","nblen82sf00ewlm","notebook lenovo ideapad 5 15ial7, 15.6 fhd tn, core i5-1235u 1.3/4.4ghz, 16gb ddr4-3",3,548.73, ,"","D","lenovo - idea"
"notebook core i5","nblen82tt00cwlm","notebook lenovo v15 g3 iap 15.6 fhd tn, core i5-1235u 1.3 / 4.4ghz, 8gb ddr4-3200mhz", ,381.90, ,"","W","lenovo"
"notebook core i5","nblen82wv002llm","notebook lenovo yoga slim 6 14irp8, 14 2.2k ips core i5-1340p 1.9/4.6ghz 16gb lpddr5",1,792.95, ,"","D","lenovo - idea"
"notebook core i5","nblen83er001clm","notebook lenovo ideapad slim 3 15.6 fhd tn core i5-12450h 2.0/4.4ghz, 8gb lpddr5-480",15,375.87, ,"","D","lenovo - idea"
"notebook core i5","nblen83er001dlm","notebook lenovo ideapad slim 3 15.6 fhd tn core i5-12450h 2.0/4.4ghz 16gb lpddr5-480",>20,408.03, ,"","D","lenovo - idea"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","NOTEBOOK CORE i7","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"notebook core i7","nbdelll352i7tgs","notebook dell latitude 3520, 15.6 fhd, core i7-1165g7 hasta 4.70ghz, 8gb ddr4 non-ec", ,950.73, ,"","W","dell - comercial"
"notebook core i7","nbhp7c6j7la","notebook hp 250 g9, 15.6 hd, core i7-1255u 3.50 / 4.70ghz, 16gb ddr4-3200mhz[@@@]512",10,639.18, ,"","W","hp comercial"
"notebook core i7","nbhp7z7j0ltabm","notebook hp probook 450 15.6 lcd led fhd uwva, core i7-1355u 1.70/5.00ghz, 16gb ddr4",2,1024.10, ,"","W","hp comercial"
"notebook core i7","nblen82tt00d0lm","notebook lenovo v15 g3 iap 15.6 fhd tn, core i7-1255u 1.70 / 4.70ghz, 16gb ddr4-3200",13,590.94, ,"","W","lenovo"
"notebook core i7","nblen82xf0073lm","notebook lenovo ideapad slim 5 16 wuxga ips corei7-13620h 2.40/4.90ghz 16gb lpddr5-5",3,583.91, ,"","D","lenovo - idea"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","NOTEBOOK GAMING","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"notebook gaming","nbhp8u8b8la","notebook hp victus 15-fa0007la, 15.6 fhd ips, core i7-12650h hasta 4.7ghz 16gb ddr4-",18,919.58, ,"","D","hp consumo"
"notebook gaming","nblen82jw00q4lm","notebook lenovo legion 5 15.6 fhd ips, amd ryzen5 5600h 3.3/4.2ghz 8gb ddr4-3200mhz[",7,642.20, ,"","D","lenovo - idea"
"notebook gaming","nblen82k2009slm","notebook lenovo ideapad gaming 3 15ach6 15.6 fhdryzen 5 5600h 3.3/4.2ghz, 8gb ddr4-3",6,591.95, ,"","W","lenovo - idea"
"notebook gaming","nblen82sb00tdlm","notebook lenovo ideapad gaming 3, 15.6 fhd ips amd ryzen 5 6600h 3.3/4.5ghz 8gb ddr5",10,702.50, ,"","D","lenovo - idea"
"notebook gaming","nblen82xv00talm","notebook lenovo loq 15irh8, 15.6 fhd ips, core i5-12450h 2.0 / 4.4ghz, 8gb ddr5-4800",10,692.45, ,"","D","lenovo - idea"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","NOTEBOOK, ACC PROPIETARIO","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"notebook, acc propietario","msmouhph2l63aa","mouse comfort grip wireless, sensor óptico, interfaz receptor usb, frecuencia 2.40 gh",>20,13.05, ,"","W","hp comercial"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","NOTEBOOK, ACCESORIOS DE","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"notebook, accesorios de","accgxh0w29068","mouse & teclado pad lenovo legion gaming xl[@@@]para los jugadores que exigen un cont",10,10.05, ,"","D","lenovo - idea"
"notebook, accesorios de","accte7020n","cooler para notebook te7020n / compatibles con nbhasta 15.6 / 2 fan de 12cm[@@@]",>20,6.93, ,"","D","teros"
"notebook, accesorios de","accte7130n","cooler para notebook te7130n / compatibles con nbhasta 19 / 3 fan de 11cm[@@@]luces ",>20,12.96, ,"","D","teros"
"notebook, accesorios de","accte7132n","cooler para notebook te7132n,portatiles y tabletas de 15.6[@@@]",6,15.98, ,"","D","teros"
"notebook, accesorios de","acctlu236000r","adaptador de red tripp-lite u236-000-r, usb 2.0 arj-45 ethernet 10/100.[@@@]",>20,10.85, ,"","W","tripp-lite"
"notebook, accesorios de","actlp134-06n-vg","adaptador displayport a vga tripp-lite p134-06n-vga, 1920 x1200 /1080p, 15.24 cm.[@@@",1,13.07, ,"","D","tripp-lite"
"notebook, accesorios de","actlu336000gbal","adaptador de red tripp-lite u336-000-gb-al, usb 3.0 superspeed a gigabit ethernet[@@@",1,16.88, ,"","W","tripp-lite"
"notebook, accesorios de","actlu43606ngb","adaptador de red tripp-lite u436-06n-gb, usb-c a gigabit,compatibilidad con thunderbo",14,16.98, ,"","W","tripp-lite"
"notebook, accesorios de","actlu4600033a1g","hub usb type-c, portátil tripp-lite u460-003-3a1gb, 3 puertos usb 3.1, rj45, 5 gbps.[",2,27.64, ,"","W","tripp-lite"
"notebook, accesorios de","nbacte9014gr","portacables te-acs9014",>20,5.53, ,"","D","teros"
"notebook, accesorios de","nbacte9015bg","portacables te-acs9015",>20,5.53, ,"","D","teros"
"notebook, accesorios de","nbacte9016bl","portacables te-acs9016",>20,5.53, ,"","D","teros"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","NOTEBOOK, MALETIN/MOCHILA","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"notebook, maletin/mochila","accgx41h70101","mochila moderna lenovo ideapad gaming (negro)[@@@]",15,16.68, ,"","D","lenovo - idea"
"notebook, maletin/mochila","accle4x90q59481","cable adaptador lenovo usb-c a usb-a[@@@]el adaptador de cable usb-c a usb a de lenov",10,10.95, ,"","W","lenovo - thinkpad"
"notebook, maletin/mochila","nbacte9010gr"," hasta 15.6, gris[@@@]",>20,13.05, ,"","D","teros"
"notebook, maletin/mochila","nbacte9011bl","mochila teros te-acs9011, poliéster, notebook hasta 15.6, azul.[@@@]",>20,13.05, ,"","D","teros"
"notebook, maletin/mochila","nbacte9012bg","mochila teros te-acs9012, poliéster, notebook hasta 15.6, beige.[@@@]",>20,10.35, ,"","D","teros"
"notebook, maletin/mochila","nbacte9013gr","mochila teros te-acs9013, poliéster, notebook hasta 15.6, gris.[@@@]",>20,13.05, ,"","D","teros"
"notebook, maletin/mochila","nbacte9017bk","mochila teros te-acs9017, poliéster, notebook hasta 15.6, negro.[@@@]",>20,14.07, ,"","D","teros"
"notebook, maletin/mochila","nbacte9018bk","mochila teros te-acs9018, poliéster, notebook hasta 15.6, negro.[@@@]",>20,18.09, ,"","D","teros"
"notebook, maletin/mochila","nbacterids18570","mochila teros te-ids18570, poliéster, notebook hasta 15.6, negro.[@@@]correa trasera",>20,9.95, ,"","D","teros"
"notebook, maletin/mochila","nbacterids18581","mochila teros te-ids18581, poliéster, notebook hasta 15.6, negro.[@@@]mochila teros ",>20,12.06, ,"","D","teros"
"notebook, maletin/mochila","nbacterids18582","mochila teros te-ids18582, poliéster, para notebook desde 14 hasta 15, color gris[@",>20,15.38, ,"","D","teros"
"notebook, maletin/mochila","nbacterids18584","mochila teros te-ids18584, poliéster, notebook hasta 15.6, azul.[@@@]correa trasera ",>20,8.54, ,"","D","teros"
"notebook, maletin/mochila","nbacterids18585","mochila teros te-ids18585, poliéster, notebook hasta 15.6, negro.[@@@]correa trasera",>20,9.55, ,"","D","teros"
"notebook, maletin/mochila","nbacterids18586","mochila teros te-ids18586, poliéster, notebook hasta 15.6, negro+gris+rojo[@@@]corre",>20,9.05, ,"","D","teros"
"notebook, maletin/mochila","nbacterids18587","mochila teros te-ids18587, poliéster, notebook hasta 15.6, azul.[@@@]correa trasera ",>20,10.55, ,"","D","teros"
"notebook, maletin/mochila","nbacterids18588","mochila gamer teros te-ids18588, poliéster, notebook hasta 15.6, negro+rojo.[@@@]cor",>20,15.88, ,"","D","teros"
"notebook, maletin/mochila","nbacterids2054","mochila teros te-ids2054, poliéster, notebook hasta 15.6, color azul + gris + negro[",>20,6.53, ,"","D","teros"
"notebook, maletin/mochila","zzteids18585","mochila teros 15.6\'' black",1,1004.00, ,"","Y","teros"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","PRODUCTOS SIN CLASIFICAR","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"productos sin clasificar","zzztepilaskb","pilas para kb y mouse te-4031",10,3.02, ,"","Y","teros"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","PROTEC - MASCARAS KN95","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"protec - mascaras kn95","zzmaskn95m2","mascarilla protectora kn95, caja x 50 unidades - color blanco[@@@]eficiencia de filtr",>20,12.06, ,"","Y","zz otras marcas"
"protec - mascaras kn95","zzmaskn95m2b","mascarilla protectora kn95 - color blanco - presentacion en bolsas selladas de 50 uni",>20,39.20, ,"","Y","zz otras marcas"
"protec - mascaras kn95","zzmaskn95m6","mascarilla protectora kn95, caja x 40 unidades - color blanco[@@@]eficiencia de filtr",2,16.88, ,"","Y","zz otras marcas"
"protec - mascaras kn95","zzmaskn95m63b","mascarilla protectora kn95 - color blanco[@@@]<b>presentacion de 40 unidades en bolsa",>20,17.49, ,"","Y","zz otras marcas"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","PROTEC - MASCARAS SIMPLES","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"protec - mascaras simples","masksimplem2","mascarilla no quirurjica desechable, caja x 50 unidades - color celeste[@@@]eficienci",>20,5.43, ,"","Y","zz otras marcas"
"protec - mascaras simples","zzmaskn95m3","mascarilla no quirurjica desechable, caja x 50 unidades - color celeste[@@@]eficienci",>20,6.53, ,"","Y","zz otras marcas"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","RED WIFI AP INTERIORES","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"red wifi ap interiores","nwdldwrm921","d-link dwr-m921",4,72.56, ,"","W","d-link"
"red wifi ap interiores","nwtlwa850re","extensor wireless universal tp-link tl-wa850re, indoor, 2.4 ghz, 802.11 b/g/n.[@@@]1 ",6,11.46, ,"","D","tp-link"
"red wifi ap interiores","nwtlwa855re","tl-wa855re wireless-n300 range",1,13.87, ,"","D","tp-link"
"red wifi ap interiores","nwtlwpa4220kit","kit extensor powerline wifi av500, 300 mbps, dualband, 802.11a/b/g/n/.[@@@]2 puertos ",>20,32.46, ,"","D","tp-link"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","RED WIFI ROUTER-ADSL","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"red wifi router-adsl","nwdldir819","router ethernet wireless d-link ac750, dual band 2.4 / 5 ghz, 802.11 a/b/g/n/ac.[@@@]",10,18.09, ,"","W","d-link"
"red wifi router-adsl","nwdldir825m","router inalambrico d-link mesh ac1200, tecnologiamu-mimo, dual band, encriptacion wpa",5,31.16, ,"","W","d-link"
"red wifi router-adsl","rotdac8","ac1200   4*6dbi   gigabit  wi-",13,21.11, ,"","F","tenda"
"red wifi router-adsl","rotdf6","wireless n300 easy setup route",18,14.07, ,"","F","tenda"
"red wifi router-adsl","rotdtx2","ax1500 dual band gigabit wi-fi",17,26.13, ,"","F","tenda"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","RED, CAMARAS IP","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"red, camaras ip","catdcp3black","1080p smart home camera",10,19.10, ,"","D","tenda"
"red, camaras ip","nwtlnc260","cámara de seguridad tp-link, hd, 1280x720p, sensor 1/4, wireless, ethernet, dia/noch",5,50.25, ,"","D","tp-link"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","RED, SWITCH BASICO","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"red, switch basico","dwdldes1008c","switch d-link des-1008c, 8 rj-45 10/100 mbps, auto mdi/mdi-x, presentación en caja.[@",7,7.54, ,"","W","d-link"
"red, switch basico","nwdldes1005a","switch d-link des-1005a, 5 puertos rj-45 10/100 mbps, estándares ieee 802.3/u/x. pres",>20,6.93, ,"consultar","W","d-link"
"red, switch basico","nwdldgs1008a","switch d-link dgs-1008a, 8 rj-45 10/100/1000 mbps, mdi/mdix, csma/cd.[@@@]presentació",13,17.64, ,"consultar","W","d-link"
"red, switch basico","nwdldgs105","switch d-link dgs-105",15,16.96, ,"","W","d-link"
"red, switch basico","nwtlsf1008d","switch tp-link tl-sf1008d, 8 (10/100mbps), autovoltaje, presentación en caja",>20,9.55, ,"consultar","D","tp-link"
"red, switch basico","nwtlsf1024","switch básico tp-link tl-sf1024, 24 rj-45 10/100 mbps, 100v - 240vac.[@@@]24 puertos ", ,38.29, ,"","D","tp-link"
"red, switch basico","nwtptlsg1005p","sw 4rj45 poe+/1rj45 56watts",8,30.45, ,"","Y","tp-link"
"red, switch basico","swtdteg1110pf81","8port -8fe port y 2 ge port",10,75.38, ,"","F","tenda"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","RED, TARJETAS PCI DE","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"red, tarjetas pci de","nwdldge528t","tarjeta de red d-link, dge-528t, 10/100/1000mbps,pci.",7,10.95, ,"consultar","W","d-link"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","SILLAS GAMER","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"sillas gamer","accte8121nv2","silla gamer teros, negro y rojo[@@@]",12,108.54, ,"","D","teros"
"sillas gamer","accte8126b","silla gamer teros, azul/blanco[@@@]",8,98.49, ,"","D","teros"
"sillas gamer","accttuco-brlwds","thermaltake - silla para juegos u comfort, color negro / rojo.[@@@]las sillas de jueg",1,195.98, ,"","D","thermaltake"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","SMART HOME - CAMARAS","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"
"smart home - camaras","nwshte90601w","cÁmara smart teros, resoluciÓn 3mp,wifi[@@@]",>20,16.98, ,"","D","teros"
"smart home - camaras","nwshte90602w","cÁmara smart teros, resoluciÓn 3mp,wifi[@@@]",>20,21.00, ,"","D","teros"
"smart home - camaras","nwshte90603n","cÁmara smart solar teros, resoluciÓn 3mp,wifi[@@@]",>20,47.24, ,"","D","teros"
